,SMILES,False positives,True positives,FP - TracIn_test,TP - TracIn_test,Score - TracIn_test,FP - TracIn_test_pos,TP - TracIn_test_pos,Score - TracIn_test_pos,FP - TracIn_self,TP - TracIn_self,Score - TracIn_self,FP - score,TP - score,Score - score,FP - filter,TP - filter,Score - filter
5888,CS(=O)(=O)c1ccc(-c2csc(-c3cccnc3)n2)cc1,-0.0,1.0,1.0,0.0,-66.27526092529297,1.0,0.0,-66.95148468017578,1.0,0.0,-591.350830078125,0.0,0.0,16.533864541832664,0.0,1.0,0.0
5889,CSCCC(NC(=O)c1ccc(Cl)c([N+](=O)[O-])c1)C(=O)N1CCN(C/C=C/c2ccccc2)CC1,-0.0,1.0,0.0,0.0,-50.625518798828125,0.0,0.0,-51.1901969909668,0.0,0.0,-138.697021484375,0.0,0.0,15.93625498007968,0.0,1.0,0.0
5890,CSCC[C@H](NC(=O)c1ccc(Cl)c([N+](=O)[O-])c1)c1nc2ccccc2[nH]1,-0.0,1.0,0.0,0.0,-53.69676208496094,0.0,0.0,-54.28468322753906,0.0,0.0,-160.70428466796875,0.0,0.0,18.32669322709164,0.0,1.0,0.0
5891,CSc1ccc(CN2C(=O)C(F)(F)Oc3c(C(C)=O)cccc32)cc1,-0.0,1.0,0.0,0.0,-63.60673522949219,0.0,0.0,-64.26395416259766,0.0,0.0,-388.1247863769531,1.0,0.0,3.5856573705179224,0.0,1.0,0.0
5892,CSc1ccc(COC(=O)c2cc([N+](=O)[O-])ccc2N2CCOCC2)cc1,-0.0,1.0,0.0,0.0,-38.36962127685547,0.0,0.0,-38.82905197143555,0.0,0.0,-131.1454315185547,0.0,0.0,31.474103585657364,1.0,-0.0,1.0
5893,CSc1nc(N)c(N=Nc2ccc([As](=O)(O)O)cc2)c(=O)[nH]1,-0.0,1.0,0.0,0.0,-51.914764404296875,0.0,0.0,-52.48841857910156,0.0,0.0,-150.43765258789062,0.0,0.0,7.370517928286857,1.0,-0.0,1.0
5894,C[C@@H](NC(=O)c1[nH]cnc1C(=O)Nc1ccc(Cl)cc1)c1ccccc1,-0.0,1.0,1.0,0.0,-71.72344970703125,1.0,0.0,-72.43415832519531,1.0,0.0,-696.2674560546875,0.0,0.0,27.490039840637444,0.0,1.0,0.0
5895,C[C@@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccc(F)cc3)ccc2O[C@@H](C)CCCCO[C@H]1CN(C)S(=O)(=O)c1cccs1,-0.0,1.0,0.0,0.0,-47.202144622802734,0.0,0.0,-47.73878479003906,0.0,0.0,-127.98774719238281,0.0,1.0,62.15139442231076,0.0,1.0,0.0
5896,C[C@@H]1CN([C@H](C)CO)C(=O)c2cccc(NC(=O)NC3CCCCC3)c2O[C@@H]1CN(C)C(=O)Nc1ccc(C(F)(F)F)cc1,-0.0,1.0,0.0,0.0,-61.8134880065918,0.0,0.0,-62.45652770996094,0.0,0.0,-221.65211486816406,0.0,0.0,53.585657370517936,0.0,1.0,0.0
5897,C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C#Cc3ccccc3F)cc2O[C@@H]1CN(C)C(=O)Cc1ccccc1,-0.0,1.0,0.0,0.0,-58.68031311035156,0.0,0.0,-59.30376052856445,0.0,0.0,-193.51947021484375,0.0,0.0,39.641434262948216,0.0,1.0,0.0
5898,C[C@@]12C(=O)Nc3cc(F)c(F)cc3C(=O)N1[C@H]1c3ccccc3OC[C@@H]1[C@@H]2c1ccccc1,-0.0,1.0,0.0,0.0,-38.74688720703125,0.0,0.0,-39.210227966308594,0.0,1.0,-123.64234161376953,0.0,0.0,51.59362549800798,0.0,1.0,0.0
5899,C[C@@]12C(=O)Nc3cc(F)ccc3C(=O)N1[C@H]1c3ccccc3OC[C@@H]1[C@@H]2c1ccccc1,1.0,0.0,0.0,0.0,-39.88695526123047,0.0,0.0,-40.361083984375,0.0,1.0,-124.14118194580078,0.0,0.0,37.450199203187246,0.0,1.0,0.0
5900,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)NC2CCCCC2)Oc2c(NC(=O)Nc3ccc4c(c3)OCO4)cccc2C1=O,-0.0,1.0,0.0,0.0,-63.91074752807617,0.0,0.0,-64.56792449951172,0.0,0.0,-307.0966796875,0.0,1.0,63.34661354581672,0.0,1.0,0.0
5901,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)NC2CCCCC2)Oc2c(NC(=O)Nc3ccccc3)cccc2C1=O,-0.0,1.0,1.0,0.0,-69.34390258789062,1.0,0.0,-70.03746032714844,1.0,0.0,-509.7415771484375,0.0,0.0,31.27490039840638,0.0,1.0,0.0
5902,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)Oc2c(NS(=O)(=O)c3ccc(F)cc3)cccc2C1=O,-0.0,1.0,0.0,0.0,-50.74276351928711,0.0,0.0,-51.308494567871094,0.0,0.0,-131.6342010498047,0.0,0.0,8.167330677290838,0.0,1.0,0.0
5903,C[C@H](NC(=O)C1CCN(S(=O)(=O)c2ccccc2)CC1)C(=O)NCc1ccc(Cl)c(Cl)c1,-0.0,1.0,0.0,0.0,-63.15964126586914,0.0,0.0,-63.8139533996582,0.0,0.0,-324.26171875,1.0,0.0,3.1872509960159388,0.0,1.0,0.0
5904,C[C@H](NC(=O)c1nc[nH]c1C(=O)N[C@@H](CCCCNC(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C,-0.0,1.0,1.0,0.0,-65.90614318847656,1.0,0.0,-66.57588958740234,0.0,0.0,-300.00726318359375,0.0,0.0,46.414342629482064,0.0,1.0,0.0
5905,C[n+]1ccn(C(=O)N(c2ccccc2)c2ccccc2)c1,-0.0,1.0,1.0,0.0,-67.41162109375,1.0,0.0,-68.0953598022461,1.0,0.0,-635.4188232421875,0.0,0.0,15.3386454183267,0.0,1.0,0.0
5906,Cc1[nH]n2c(=O)cc(-c3ccc([N+](=O)[O-])cc3)nc2c1-c1ccccc1,-0.0,1.0,0.0,0.0,-46.57258605957031,0.0,0.0,-47.105377197265625,0.0,0.0,-139.4131317138672,0.0,0.0,17.52988047808764,0.0,1.0,0.0
5907,Cc1c(Br)c([N+](=O)[O-])nn1CC(=O)N1CCc2ccccc2C1,-0.0,1.0,0.0,0.0,-61.92490768432617,0.0,0.0,-62.570743560791016,0.0,0.0,-352.64422607421875,0.0,0.0,28.28685258964144,0.0,1.0,0.0
5908,Cc1c(Br)c([N+](=O)[O-])nn1CC(=O)Nc1ccc(C(C)C)cc1,-0.0,1.0,0.0,0.0,-60.05766296386719,0.0,0.0,-60.69059753417969,0.0,0.0,-286.932373046875,0.0,0.0,46.61354581673308,0.0,1.0,0.0
5909,Cc1c(Br)c([N+](=O)[O-])nn1CC(=O)Nc1ccc(Cc2ccncc2)cc1,-0.0,1.0,0.0,0.0,-59.827064514160156,0.0,0.0,-60.458377838134766,0.0,0.0,-260.60601806640625,0.0,0.0,36.45418326693226,0.0,1.0,0.0
5910,Cc1c(Br)c([N+](=O)[O-])nn1CCCC(=O)N1CCN(c2ccccc2)CC1,-0.0,1.0,0.0,0.0,-64.71846008300781,0.0,0.0,-65.38323211669922,1.0,0.0,-443.7363586425781,0.0,0.0,8.366533864541838,0.0,1.0,0.0
5911,Cc1c(C(=O)OCCOc2ccc(Br)cc2)sc(=S)n1C,-0.0,1.0,0.0,0.0,-63.130374908447266,0.0,0.0,-63.78447723388672,1.0,0.0,-443.375244140625,0.0,0.0,37.84860557768924,0.0,1.0,0.0
5912,Cc1c(C)c2ccc(OCC(=O)N3CCN(c4ccccc4)CC3)cc2oc1=O,-0.0,1.0,1.0,0.0,-68.15767669677734,1.0,0.0,-68.8455581665039,1.0,0.0,-574.0906982421875,0.0,0.0,12.749003984063744,0.0,1.0,0.0
5913,Cc1c(Cl)c(=O)oc2cc(OCC(=O)N3CCCC(C)C3)ccc12,-0.0,1.0,1.0,0.0,-67.91574096679688,1.0,0.0,-68.60198974609375,1.0,0.0,-602.2532958984375,0.0,0.0,27.689243027888445,0.0,1.0,0.0
5914,Cc1c(Cl)c([N+](=O)[O-])nn1CCCC(=O)N(Cc1ccccc1)Cc1ccccc1,-0.0,1.0,0.0,0.0,-52.4207878112793,0.0,0.0,-52.99979019165039,0.0,0.0,-159.64344787597656,0.0,0.0,26.29482071713148,0.0,1.0,0.0
5915,Cc1c(Cl)c([N+](=O)[O-])nn1CCCC(=O)Nc1cccc(Cl)c1,-0.0,1.0,0.0,0.0,-59.64664077758789,0.0,0.0,-60.276485443115234,0.0,0.0,-246.55897521972656,1.0,0.0,1.7928286852589612,0.0,1.0,0.0
5916,Cc1c(OCC(=O)NC(Cc2ccc(Cl)cc2)C(=O)O)ccc2c(-c3ccccc3)cc(=O)oc12,-0.0,1.0,0.0,0.0,-59.38502883911133,0.0,0.0,-60.01316452026367,0.0,0.0,-210.99798583984375,0.0,0.0,9.16334661354582,0.0,1.0,0.0
5917,Cc1c(OCc2nn[nH]n2)ccc2c(-c3ccccc3)cc(=O)oc12,-0.0,1.0,0.0,0.0,-64.10624694824219,0.0,0.0,-64.76712799072266,0.0,0.0,-333.01214599609375,0.0,0.0,51.99203187250995,0.0,1.0,0.0
5918,Cc1c([N+](=O)[O-])cc(C(=O)Nc2ccc(Cc3ccncc3)cc2)cc1[N+](=O)[O-],-0.0,1.0,0.0,0.0,-47.62952423095703,0.0,0.0,-48.17045974731445,0.0,0.0,-139.71060180664062,0.0,0.0,26.494023904382463,0.0,1.0,0.0
5919,Cc1cc(-c2ccc(/C=N/n3cnnc3)o2)c(C)c([N+](=O)[O-])c1,-0.0,1.0,0.0,0.0,-59.92985916137695,0.0,0.0,-60.561973571777344,0.0,0.0,-264.88543701171875,0.0,0.0,19.12350597609562,0.0,1.0,0.0
5920,Cc1cc(-c2ccccc2)nc(N/N=C/c2ccc([N+](=O)[O-])cc2)n1,-0.0,1.0,0.0,0.0,-44.634925842285156,0.0,0.0,-45.15142822265625,0.0,0.0,-138.7130126953125,0.0,0.0,34.4621513944223,0.0,1.0,0.0
5921,Cc1cc(=O)n2[nH]c(-c3ccc(C(C)(C)C)cc3)cc2n1,-0.0,1.0,1.0,0.0,-69.70975494384766,1.0,0.0,-70.40835571289062,1.0,0.0,-669.9708251953125,0.0,0.0,26.09561752988048,0.0,1.0,0.0
5922,Cc1cc(=O)oc2cc(OCC(=O)N3CCN(C(C)c4ccccc4)CC3)c(Cl)cc12,-0.0,1.0,0.0,0.0,-60.56955337524414,0.0,0.0,-61.20648193359375,0.0,0.0,-265.89593505859375,0.0,0.0,19.12350597609562,0.0,1.0,0.0
5923,Cc1cc(Br)ccc1NC(=O)C(C)c1ccc([N+](=O)[O-])cc1,-0.0,1.0,0.0,0.0,-43.689414978027344,0.0,0.0,-44.19767761230469,0.0,0.0,-146.1170196533203,0.0,0.0,11.15537848605578,0.0,1.0,0.0
5924,Cc1cc(Br)ccc1NC(=O)CN(C)C(=O)c1cc([N+](=O)[O-])ccc1N1CCOCC1,-0.0,1.0,0.0,0.0,-37.15245819091797,0.0,0.0,-37.600196838378906,0.0,0.0,-129.3182830810547,0.0,0.0,27.490039840637444,1.0,-0.0,1.0
5925,Cc1cc(C(=O)N/N=C/c2cc([N+](=O)[O-])cc(C)c2O)n[nH]1,-0.0,1.0,0.0,0.0,-61.40506362915039,0.0,0.0,-62.0463981628418,0.0,0.0,-255.7080078125,0.0,0.0,31.27490039840638,1.0,-0.0,1.0
5926,Cc1cc(C(=O)N/N=C/c2cc([N+](=O)[O-])ccc2O)c2ccccc2n1,-0.0,1.0,0.0,0.0,-48.998329162597656,0.0,0.0,-49.55023956298828,0.0,0.0,-137.14630126953125,0.0,0.0,53.585657370517936,1.0,-0.0,1.0
5927,Cc1cc(C(=O)OCC(=O)Nc2cccc([N+](=O)[O-])c2)c(C)o1,-0.0,1.0,0.0,0.0,-53.93130874633789,0.0,0.0,-54.520118713378906,0.0,0.0,-179.10208129882812,0.0,0.0,31.474103585657364,0.0,1.0,0.0
5928,Cc1cc(C(C)(C)C)cc(C)c1COC(=O)CN1C(=O)NC2(CCCC2)C1=O,-0.0,1.0,1.0,0.0,-66.58454132080078,1.0,0.0,-67.2611083984375,1.0,0.0,-493.77301025390625,0.0,0.0,4.581673306772903,0.0,1.0,0.0
5929,Cc1cc(C)c(C#N)c(SCC(=O)c2ccc(Cl)cc2Cl)n1,-0.0,1.0,0.0,0.0,-53.210201263427734,0.0,0.0,-53.795345306396484,0.0,0.0,-188.240478515625,0.0,0.0,43.22709163346614,0.0,1.0,0.0
5930,Cc1cc(C)c(C#N)c(SCS(=O)Cc2ccc(Cl)cc2)n1,-0.0,1.0,0.0,0.0,-59.099822998046875,0.0,0.0,-59.727256774902344,0.0,0.0,-281.99017333984375,0.0,0.0,38.64541832669324,0.0,1.0,0.0
5931,Cc1cc(C)c(C(=O)COC(=O)c2cc([N+](=O)[O-])ccc2NCCO)cc1C,-0.0,1.0,0.0,0.0,-51.208858489990234,0.0,0.0,-51.777591705322266,0.0,0.0,-155.04525756835938,0.0,0.0,4.780876494023902,0.0,1.0,0.0
5932,Cc1cc(C)c(Cn2cnc(-c3ccc([N+](=O)[O-])cc3)c2)c(C)c1,-0.0,1.0,0.0,0.0,-46.922611236572266,0.0,0.0,-47.45872497558594,0.0,0.0,-150.26611328125,0.0,0.0,7.569721115537842,0.0,1.0,0.0
5933,Cc1cc(C)c(NC(=O)COC(=O)c2cc([N+](=O)[O-])ccc2N2CCOCC2)c(C)c1,-0.0,1.0,0.0,0.0,-37.490596771240234,0.0,0.0,-37.941490173339844,0.0,0.0,-128.81410217285156,0.0,0.0,30.6772908366534,1.0,-0.0,1.0
5934,Cc1cc(C)c([N+](=O)[O-])cc1NCC(=O)N1CCN(c2ccccc2)CC1,-0.0,1.0,0.0,0.0,-64.61479187011719,0.0,0.0,-65.27902221679688,0.0,0.0,-409.4815368652344,0.0,0.0,55.5776892430279,0.0,1.0,0.0
5935,Cc1cc(Cl)ccc1NC(=O)CCC(=O)N/N=C/c1cc([N+](=O)[O-])ccc1O,-0.0,1.0,0.0,0.0,-50.53086471557617,0.0,0.0,-51.09443283081055,0.0,0.0,-140.32708740234375,0.0,0.0,10.557768924302785,1.0,-0.0,1.0
5936,Cc1cc(Cl)ccc1NC(=O)COC(=O)c1cc([N+](=O)[O-])ccc1N1CCOCC1,-0.0,1.0,0.0,0.0,-38.7887077331543,0.0,0.0,-39.25177764892578,0.0,0.0,-128.44161987304688,0.0,0.0,53.18725099601593,1.0,-0.0,1.0
5937,Cc1cc(NC(=O)COC(=O)c2cc([N+](=O)[O-])ccc2N2CCOCC2)ccc1Br,-0.0,1.0,0.0,0.0,-36.35086441040039,0.0,0.0,-36.79079818725586,0.0,0.0,-129.62118530273438,0.0,0.0,57.17131474103586,1.0,-0.0,1.0
5938,Cc1cc(S(=O)(=O)ON2C(=O)c3ccccc3C2=O)ccc1F,-0.0,1.0,0.0,0.0,-60.52421951293945,0.0,0.0,-61.160987854003906,0.0,0.0,-241.48086547851562,0.0,1.0,64.14342629482071,0.0,1.0,0.0
5939,Cc1cc(S(=O)(=O)c2ccc(Cl)cc2)nc(S(=O)(=O)c2ccc(Cl)cc2)c1C#N,-0.0,1.0,0.0,0.0,-42.56428527832031,0.0,0.0,-43.06277847290039,0.0,0.0,-137.5784454345703,0.0,0.0,37.05179282868525,0.0,1.0,0.0
5940,Cc1cc([N+](=O)[O-])nn1CC(=O)N/N=C/c1ccccc1Br,-0.0,1.0,0.0,0.0,-62.53630065917969,0.0,0.0,-63.18601989746094,0.0,0.0,-342.9349060058594,0.0,0.0,25.498007968127485,0.0,1.0,0.0
5941,Cc1cc2c(=O)oc(-c3ccccc3Br)nc2s1,-0.0,1.0,0.0,0.0,-61.82106018066406,0.0,0.0,-62.46715545654297,0.0,0.0,-434.79888916015625,0.0,0.0,18.12749003984064,0.0,1.0,0.0
5942,Cc1cc2c(cc1C)C(c1cccc([N+](=O)[O-])c1)CC(=O)N2,-0.0,1.0,0.0,0.0,-45.77434158325195,0.0,0.0,-46.30063247680664,0.0,0.0,-149.14614868164062,0.0,0.0,19.32270916334662,0.0,1.0,0.0
5943,Cc1cc2oc(C(=O)N(Cc3ccc(Cl)cc3)C3CCS(=O)(=O)C3)cc(=O)c2cc1Cl,-0.0,1.0,0.0,0.0,-49.2359504699707,0.0,0.0,-49.79037094116211,0.0,0.0,-135.43386840820312,1.0,0.0,0.3984063745019977,0.0,1.0,0.0
5944,Cc1ccc(-c2c(C(=O)N(C)Cc3ccccc3)oc(=O)c3ccccc23)cc1,-0.0,1.0,0.0,0.0,-51.738433837890625,0.0,0.0,-52.31289291381836,0.0,0.0,-180.5422821044922,0.0,0.0,7.171314741035858,0.0,1.0,0.0
5945,Cc1ccc(-c2nnc(COC(=O)c3cc(=O)[nH]c4ccccc34)o2)cc1,-0.0,1.0,1.0,0.0,-67.88677215576172,1.0,0.0,-68.57252502441406,1.0,0.0,-513.0260620117188,0.0,0.0,32.07171314741035,0.0,1.0,0.0
5946,Cc1ccc(-c2nnc3ccc(SCC(=O)N4CCCc5ccccc54)nn23)cc1,-0.0,1.0,0.0,0.0,-57.51327896118164,0.0,0.0,-58.129642486572266,0.0,0.0,-237.51718139648438,0.0,0.0,47.211155378486055,0.0,1.0,0.0
5947,Cc1ccc(-n2[nH]c(C)c(/C=N/Nc3ccc([N+](=O)[O-])cc3[N+](=O)[O-])c2=O)cc1,-0.0,1.0,0.0,0.0,-42.32453536987305,0.0,0.0,-42.820098876953125,0.0,0.0,-131.32571411132812,0.0,0.0,10.159362549800798,0.0,1.0,0.0
5948,Cc1ccc(-n2[nH]c(C)c(/C=N/Nc3ccc([N+](=O)[O-])cc3[N+](=O)[O-])c2=O)cc1C,1.0,0.0,0.0,0.0,-41.14632034301758,0.0,0.0,-41.631324768066406,0.0,0.0,-131.03125,0.0,0.0,9.7609561752988,0.0,1.0,0.0
5949,Cc1ccc(/C=C/c2ccc(=O)n(Cc3ccc(F)cc3)n2)cc1,-0.0,1.0,0.0,0.0,-64.92724609375,0.0,0.0,-65.5945816040039,1.0,0.0,-462.3375244140625,1.0,0.0,0.7968127490039812,0.0,1.0,0.0
5950,Cc1ccc(C(=O)CN(CCC(=O)O)S(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1,-0.0,1.0,0.0,0.0,-53.47959899902344,0.0,0.0,-54.065589904785156,0.0,0.0,-171.5799102783203,0.0,0.0,24.701195219123505,0.0,1.0,0.0
5951,Cc1ccc(C(=O)CN(CCCC(N)=O)S(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1,-0.0,1.0,0.0,0.0,-53.83119583129883,0.0,0.0,-54.41980743408203,0.0,0.0,-166.49278259277344,0.0,0.0,35.85657370517928,0.0,1.0,0.0
5952,Cc1ccc(C(=O)N/C(=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)NCCCN(C)C)cc1,-0.0,1.0,0.0,0.0,-48.55674743652344,0.0,0.0,-49.104801177978516,0.0,0.0,-134.98744201660156,0.0,0.0,13.346613545816735,0.0,1.0,0.0
5953,Cc1ccc(C(=O)N/C(=C\c2cccc([N+](=O)[O-])c2)C(=O)Nc2cccc(C(=O)O)c2)cc1,-0.0,1.0,0.0,0.0,-45.92683410644531,0.0,0.0,-46.453163146972656,0.0,0.0,-135.39990234375,0.0,0.0,10.557768924302785,0.0,1.0,0.0
5954,Cc1ccc(C(=O)N/C(=C\c2cn(S(=O)(=O)N(C)C)c3ccccc23)C(=O)NCCN2CCOCC2)cc1,-0.0,1.0,0.0,0.0,-60.77750778198242,0.0,0.0,-61.41499328613281,0.0,0.0,-208.97518920898438,0.0,0.0,20.71713147410358,0.0,1.0,0.0
5955,Cc1ccc(C(=O)NCC(=O)OCc2nnc(-c3ccc([N+](=O)[O-])cc3)o2)cc1,-0.0,1.0,0.0,0.0,-50.887413024902344,0.0,0.0,-51.45355987548828,0.0,0.0,-147.09132385253906,0.0,0.0,35.65737051792829,0.0,1.0,0.0
5956,Cc1ccc(C(=O)NCC(=O)OCc2nnc(-c3ccc([N+](=O)[O-])cc3)o2)s1,-0.0,1.0,0.0,0.0,-51.08751678466797,0.0,0.0,-51.65513229370117,0.0,0.0,-152.27020263671875,0.0,0.0,6.3745019920318775,0.0,1.0,0.0
5957,Cc1ccc(C(=O)NCCNc2ncc(C(F)(F)F)cc2Cl)cc1[N+](=O)[O-],-0.0,1.0,0.0,0.0,-57.543914794921875,0.0,0.0,-58.158729553222656,0.0,0.0,-181.52951049804688,0.0,0.0,10.75697211155378,0.0,1.0,0.0
5958,Cc1ccc(C(=O)NCCSC(C)(C)C)cc1[N+](=O)[O-],-0.0,1.0,0.0,0.0,-60.006961822509766,0.0,0.0,-60.639530181884766,0.0,0.0,-274.73583984375,0.0,0.0,11.95219123505976,0.0,1.0,0.0
5959,Cc1ccc(C(=O)O/N=C(\N)Cc2cccs2)cc1[N+](=O)[O-],-0.0,1.0,0.0,0.0,-62.566280364990234,0.0,0.0,-63.21640396118164,0.0,0.0,-340.9417724609375,0.0,0.0,23.10756972111554,0.0,1.0,0.0
5960,Cc1ccc(C)c(S(=O)(=O)N2CCN(C(=O)Cc3ccc(S(=O)(=O)N4CCOCC4)s3)CC2)c1,-0.0,1.0,0.0,0.0,-64.06633758544922,0.0,0.0,-64.7269515991211,0.0,0.0,-361.5179748535156,0.0,0.0,38.64541832669324,0.0,1.0,0.0
5961,Cc1ccc(C)c(S(=O)(=O)ON2C(=O)c3ccccc3C2=O)c1,-0.0,1.0,0.0,0.0,-59.70439529418945,0.0,0.0,-60.33559036254883,0.0,0.0,-234.66384887695312,0.0,1.0,65.13944223107569,0.0,1.0,0.0
5962,Cc1ccc(C2=NO[C@@H]3[C@@H]4C[C@@H]([C@H]5C(=O)N(c6sc7c(c6C#N)CCCC7)C(=O)[C@@H]45)[C@H]23)cc1,-0.0,1.0,0.0,0.0,-34.77949905395508,0.0,0.0,-35.20484924316406,0.0,0.0,-126.7915267944336,0.0,0.0,32.07171314741035,0.0,1.0,0.0
5963,Cc1ccc(COC(=O)c2cc([N+](=O)[O-])ccc2N2CCOCC2)cc1,-0.0,1.0,0.0,0.0,-40.190242767333984,0.0,0.0,-40.666656494140625,0.0,0.0,-131.47105407714844,0.0,0.0,7.768924302788842,1.0,-0.0,1.0
5964,Cc1ccc(Cn2c(C)nc3ccc([N+](=O)[O-])cc3c2=O)cc1,-0.0,1.0,0.0,0.0,-45.13125991821289,0.0,0.0,-45.652076721191406,0.0,0.0,-142.66558837890625,0.0,0.0,50.39840637450198,0.0,1.0,0.0
5965,Cc1ccc(NC(=O)C2(c3ccc([N+](=O)[O-])cc3)CCCC2)cc1,-0.0,1.0,0.0,0.0,-42.566566467285156,0.0,0.0,-43.06496810913086,0.0,0.0,-143.20445251464844,0.0,0.0,20.3187250996016,0.0,1.0,0.0
5966,Cc1ccc(NC(=O)C2=C(c3ccccc3)S(=O)(=O)CCS2(=O)=O)cc1,-0.0,1.0,0.0,0.0,-63.74810791015625,0.0,0.0,-64.40658569335938,0.0,0.0,-335.5680236816406,0.0,0.0,50.597609561753,0.0,1.0,0.0
5967,Cc1ccc(NC(=O)CCNC(=O)c2ccc([N+](=O)[O-])cc2)cc1C,-0.0,1.0,0.0,0.0,-52.23429870605469,0.0,0.0,-52.81139373779297,0.0,0.0,-170.95285034179688,0.0,0.0,28.88446215139442,0.0,1.0,0.0
5968,Cc1ccc(NC(=O)CCNS(=O)(=O)c2cc(Br)cnc2N)cc1Cl,-0.0,1.0,1.0,0.0,-73.4076919555664,1.0,0.0,-74.12911987304688,1.0,0.0,-956.3375244140625,0.0,0.0,26.09561752988048,0.0,1.0,0.0
5969,Cc1ccc(NC(=O)CN(C)C(=O)c2ccc(Cl)c([N+](=O)[O-])c2)cc1,-0.0,1.0,0.0,0.0,-58.46743392944336,0.0,0.0,-59.089149475097656,0.0,0.0,-233.70159912109375,0.0,0.0,18.92430278884462,0.0,1.0,0.0
5970,Cc1ccc(NC(=O)CN2C(=O)CSc3ccc(S(=O)(=O)N4CCCCC4)cc32)cc1,-0.0,1.0,0.0,0.0,-58.653690338134766,0.0,0.0,-59.2775764465332,0.0,0.0,-297.0281677246094,0.0,0.0,11.35458167330678,0.0,1.0,0.0
5971,Cc1ccc(NC(=O)NNC(=O)Cn2nc(-c3ccccc3)c(-c3ccccc3)c(C#N)c2=O)cc1,-0.0,1.0,0.0,0.0,-48.03843688964844,0.0,0.0,-48.58253860473633,0.0,0.0,-132.2882537841797,0.0,0.0,36.055776892430266,0.0,1.0,0.0
5972,Cc1ccc(NC(=O)c2cc(S(=O)(=O)N(C)C)ccc2N2CCCC2)cc1F,-0.0,1.0,1.0,0.0,-67.66332244873047,1.0,0.0,-68.34811401367188,1.0,0.0,-578.0577392578125,1.0,0.0,1.3944223107569775,0.0,1.0,0.0
5973,Cc1ccc(NC(=O)c2cc([N+](=O)[O-])ccc2N2CCCC2)cc1,-0.0,1.0,0.0,0.0,-44.16457748413086,0.0,0.0,-44.67692947387695,0.0,0.0,-140.25711059570312,0.0,0.0,32.27091633466136,1.0,-0.0,1.0
5974,Cc1ccc(NC(=O)c2cc([N+](=O)[O-])ccc2N2CCOCC2)cc1C,-0.0,1.0,0.0,0.0,-41.123897552490234,0.0,0.0,-41.60905838012695,0.0,0.0,-131.41873168945312,0.0,0.0,47.60956175298806,1.0,-0.0,1.0
5975,Cc1ccc(NC(=O)c2nc[nH]c2C(=O)N[C@@H](CCCCNC(=O)OC(C)(C)C)C(=O)OC(C)(C)C)cc1,-0.0,1.0,0.0,0.0,-64.74472045898438,0.0,0.0,-65.40731048583984,0.0,0.0,-265.4339599609375,0.0,0.0,50.39840637450198,0.0,1.0,0.0
5976,Cc1ccc(O)c(NC(=O)c2cc([N+](=O)[O-])ccc2Cl)c1,-0.0,1.0,0.0,0.0,-49.0379638671875,0.0,0.0,-49.59029006958008,0.0,0.0,-147.19662475585938,0.0,0.0,7.569721115537842,0.0,1.0,0.0
5977,Cc1ccc(OCCNC(=O)CNC(=O)c2ccc(Cl)c([N+](=O)[O-])c2)cc1,-0.0,1.0,0.0,0.0,-60.16944122314453,0.0,0.0,-60.80241394042969,0.0,0.0,-233.2040252685547,0.0,0.0,24.30278884462152,0.0,1.0,0.0
5978,Cc1ccc(S(=O)(=O)/N=C(\Sc2ccccc2)c2ccccc2)cc1,1.0,0.0,0.0,0.0,-49.830806732177734,0.0,0.0,-50.39091873168945,0.0,0.0,-180.4207000732422,0.0,0.0,25.89641434262948,0.0,1.0,0.0
5979,Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=S)NC(C)CCCC(C)C,-0.0,1.0,1.0,0.0,-66.3941879272461,1.0,0.0,-67.070556640625,1.0,0.0,-510.65228271484375,0.0,0.0,16.533864541832664,0.0,1.0,0.0
5980,Cc1ccc(S(=O)(=O)N2CC(c3cccc([N+](=O)[O-])c3)C(C(=O)C3CO3)=N2)cc1,-0.0,1.0,0.0,0.0,-40.64551544189453,0.0,0.0,-41.1262321472168,0.0,0.0,-128.99314880371094,0.0,0.0,23.505976095617523,0.0,1.0,0.0
5981,Cc1ccc(S(=O)(=O)N2CCN(C(=O)COC(=O)c3cc([N+](=O)[O-])ccc3NCCO)CC2)c(C)c1,-0.0,1.0,0.0,0.0,-48.05914306640625,0.0,0.0,-48.60268783569336,0.0,0.0,-140.4962158203125,0.0,0.0,41.83266932270916,0.0,1.0,0.0
