,SMILES,Primary,Score,Confirmatory
7289,C=C1C[C@@H](c2ccccc2)N2CCCC[C@H]2[C@H]1C,0,3.0,
7290,C=C1C[C@@H](c2ccccc2)N2CCC[C@H]2[C@H]1C,0,0.0,
7291,C=C1C[C@@H]2[C@H](CCC3(C)C(=O)CC[C@@H]23)C2(C)C=CC(=O)C=C12,0,2.0,
7292,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,0,5.0,
7293,C=C1C[C@H](O)[C@H](C/C=C\CCCC(=O)O)[C@H]1/C=C/C(=O)CCCCC,0,1.0,
7294,C=C1C[C@H](O)[C@H](C/C=C\CCCC(=O)O)[C@H]1/C=C/[C@@H](O)CCCCC,0,0.0,
7295,C=C1C[C@H](c2ccccc2)N(C)C[C@@H]1C,0,1.0,
7296,C=C1C[C@H](c2ccccc2)N(C)C[C@H]1C,0,6.0,
7297,C=C1C[C@H](c2ccccc2)N(Cc2ccccc2)[C@@H](C(C)C)[C@H]1C,0,3.0,
7298,C=C1C[C@]23CC1(O)CC[C@H]2[C@@]12C=C[C@H](O)C(C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O,0,2.0,
7299,C=C1Cn2c(nc3sc(C)c(C)c3c2=O)S1,0,0.0,
7300,C=C1Cn2c(nc3sc4c(c3c2=O)CCCC4)S1,0,0.0,
7301,C=C1Cn2c(nnc2-c2ccc(Br)cc2)S1,0,3.0,
7302,C=C1Cn2c(nnc2-c2ccc(Cl)cc2)S1,0,6.0,
7303,C=C1N(C)c2cc([N+](=O)[O-])c(CN)cc2C1(C)C,0,10.0,
7304,C=C1N(C)c2cc([N+](=O)[O-])c(N)cc2C1(C)C,0,12.0,
7305,C=C1N(C2CCCCC2)C(=O)OC12CCCCC2,0,0.0,
7306,C=C1N(CC)C(=O)OC12CCCCC2,0,0.0,
7307,C=C1N(CCCCCC(=O)O)C(=O)OC12CCCCC2,0,0.0,
7308,C=C1N(CCCCCCC)C(=O)OC12CCCCC2,0,0.0,
7309,C=C1N(CCc2c(C)n(C)c3ccccc23)C(=O)OC12CCCCC2,0,0.0,
7310,C=C1N(CCc2ccccc2)C(=O)OC12CCCCC2,0,0.0,
7311,C=C1N(Cc2ccccc2)C(=O)OC1(C)C,0,13.0,
7312,C=C1N(Cc2cccnc2)C(=O)OC1(C)CCC=C(C)C,0,0.0,
7313,C=C1N(Nc2ccccc2)C(=O)OC1(C)C,0,2.0,
7314,C=C1N(c2ccc(C)cc2)C(=O)OC1(C)C,0,14.0,
7315,C=C1N(c2ccc(C)cc2)C(=O)OC1(C)CC,0,2.0,
7316,C=C1N(c2ccc(Cl)cc2)C(=O)OC1(C)C,0,11.0,
7317,C=C1N(c2ccc(Cl)cc2)C(=O)OC12CCCCC2,0,3.0,
7318,C=C1N(c2ccccc2)C(=O)OC1(C)C,0,7.0,
7319,C=C1N(c2ccccc2)C(=O)OC1(C)CC,0,4.0,
7320,C=C1N(c2nc(C)cc(C)n2)C(=O)OC1(C)C,0,0.0,
7321,C=C1N2CCC(CC2)C1(O)c1ccc(C)c(C)c1,0,9.0,
7322,C=C1N2CCC(CC2)C1(O)c1ccc(C)cc1,0,0.0,
7323,C=C1OC(=O)OC1(C)C1CC2C=CC1C2,0,0.0,
7324,C=C1OC(=O)OC1(C)CC/C=C(\C)CCC=C(C)C,0,0.0,
7325,C=C1OC(=O)OC1(C)CCC1=C(C)CCCC1(C)C,0,0.0,
7326,C=C1OC(=O)OC1(C)CCC=C(C)C,0,0.0,
7327,C=C1OC(=O)OC1(C)CCc1ccc2c(c1)OCO2,0,0.0,
7328,C=C1OC(=O)OC12CC(C)(C)NC(C)(C)C2,0,0.0,
7329,C=C1OC(=O)OC12CCCCC2,0,7.0,
7330,C=C1O[C@@](CO)(n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,0,0.0,
7331,C=C1[C@@H](C)[C@H]2C(Cc3ccccc3)NC(=O)C23C(OC(C)=O)/C=C/C(C)(O)C(=O)[C@@H](C)C/C=C/[C@H]3[C@@H]1O,0,0.5,
7332,C=C1[C@@H](C)[C@H]2[C@H](Cc3ccccc3)NC(=O)[C@]23OC(=O)C=C[C@H](O)CCC[C@@H](C)CC=C[C@H]3[C@@H]1O,0,3.0,
7333,C=C1[C@H]2CC[C@H]3[C@]4(C)C[C@H](O[C@H]5O[C@H](CO)[C@@H](OS(=O)(=O)O)[C@H](OS(=O)(=O)O)[C@H]5OC(=O)CC(C)C)C[C@@H](C(=O)O)[C@H]4CC[C@]3(C2)[C@H]1O,0,8.0,
7334,C=C1c2c(Cl)ccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12.O=C(O)c1cc(S(=O)(=O)O)ccc1O,1,54.0,1.0
7335,C=C1c2cc(C)c(C)cc2NC(=O)N1c1ccc(Cl)c(Cl)c1,0,0.0,
7336,C=C1c2cc(C)c(C)cc2NC(=O)N1c1ccc(Cl)cc1,0,0.0,
7337,C=C1c2cc(C)c(C)cc2NC(=O)N1c1cccc(Cl)c1,0,0.0,
7338,C=C1c2cc(C)c(C)cc2NC(=O)N1c1ccccc1,0,0.0,
7339,C=C1c2cc(C)cc(C)c2NC(=O)N1CC,0,9.0,
7340,C=C1c2cc(C)ccc2NC(=O)N1c1ccc(C)cc1,0,2.0,
7341,C=C1c2cc(C)ccc2NC(=O)N1c1ccc(Cl)c(Cl)c1,0,0.0,
7342,C=C1c2cc(C)ccc2NC(=O)N1c1ccc(Cl)cc1,0,9.0,
7343,C=C1c2cc(C)ccc2NC(=O)N1c1cccc(Cl)c1,0,0.0,
7344,C=C1c2cc(C)ccc2NC(=O)N1c1ccccc1,0,0.0,
7345,C=C1c2cc(CC)ccc2NC(=O)N1CC,0,0.0,
7346,C=C1c2cc(CC)ccc2NC(=O)N1c1ccc(F)cc1,0,7.0,
7347,C=C1c2cc(OC)ccc2NC(=O)N1CC,0,0.0,
7348,C=C1c2cc(OC)ccc2NC(=O)N1c1ccc(Cl)cc1,0,14.0,
7349,C=C1c2cc(OC)ccc2NC(=O)N1c1ccccc1,0,7.0,
7350,C=C1c2cc(OCC)ccc2NC(=O)N1CC,0,0.0,
7351,C=C1c2cc(OCC)ccc2NC(=O)N1c1ccc(Cl)cc1,0,0.0,
7352,C=C1c2cc(OCC)ccc2NC(=O)N1c1ccccc1,0,0.0,
7353,C=C1c2ccc(C)cc2NC(=O)N1CC,0,0.0,
7354,C=C1c2ccc(C)cc2NC(=O)N1c1ccc(OC)cc1,0,3.0,
7355,C=C1c2ccc(C)cc2NC(=O)N1c1cccc(Cl)c1,0,6.0,
7356,C=C1c2ccc(C)cc2NC(=O)N1c1ccccc1,0,10.0,
7357,C=C1c2ccc(OC)cc2NC(=O)N1c1ccccc1,0,6.0,
7358,C=C1c2cccc(O)c2C(O)=C2C(=O)C3(O)C(O)=C(C(N)=O)C(=O)C(N(C)C)C3C(O)C12,1,87.0,
7359,C=C1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,1,52.0,0.0
7360,C=C1c2ccccc2NC(=O)N1c1ccc(C)cc1,0,0.0,
7361,C=C1c2ccccc2NC(=O)N1c1ccc(Cl)c(Cl)c1,0,4.0,
7362,C=C1c2ccccc2NC(=O)N1c1ccc(OC)cc1,0,0.0,
7363,C=C1c2ccccc2NC(=O)N1c1cccc(Cl)c1,0,4.0,
7364,C=C1c2ccccc2NC(=O)N1c1ccccc1,0,0.0,
7365,C=C1c2ccccc2NC(=S)N1c1ccc(OC)cc1,0,2.0,
7366,C=C=C(n1cccc1)C(C)(C)O,0,0.0,
7367,C=C=Cn1c(C2CC(=O)N(c3cc(C)cc(C)c3)C2)nc2ccccc21,0,0.0,
7368,C=CC(=O)N(C)c1nc(-c2ccccc2)cs1,0,3.0,
7369,C=CC(=O)N1CC2CC(C1)c1cccc(=O)n1C2,0,8.0,
7370,C=CC(=O)N1CN(C(=O)C=C)CN(C(=O)C=C)C1,0,0.0,
7371,C=CC(=O)N=C1N=C2C=CC(I)=CN2Cc2ccccc21,0,0.0,
7372,C=CC(=O)NC(=O)NC12CC3CC(CC(C3)C1)C2,0,0.0,
7373,C=CC(=O)NC(C(=O)OCC)C(OC(=O)CCBr)c1ccccc1,0,1.0,
7374,C=CC(=O)NC(C)(C)Cc1ccccc1,0,0.0,
7375,C=CC(=O)NC(NC(=O)C=C)c1ccc(Br)cc1,0,0.0,
7376,C=CC(=O)NC(NC(=O)C=C)c1ccc(Cl)cc1,0,15.0,
7377,C=CC(=O)NC(NC(=O)C=C)c1ccc(OC)c(OC)c1,0,0.0,
7378,C=CC(=O)NC(NC(=O)C=C)c1ccc(OC)cc1,0,2.0,
7379,C=CC(=O)NC(NC(=O)C=C)c1cccc([N+](=O)[O-])c1,0,0.0,
7380,C=CC(=O)NC(NC(=O)C=C)c1ccccc1,0,0.0,
7381,C=CC(=O)NC(NC(=O)C=C)c1ccccc1F,0,0.0,
7382,C=CC(=O)NC1(C(F)(F)F)C(=O)N(CC(C)C)C2=C1C(=O)CC(C)(C)C2,0,0.0,
7383,C=CC(=O)NC1(C(F)(F)F)C(=O)Nc2c1c(=O)[nH]c(=O)n2-c1ccc(C)c(C)c1,0,7.0,
7384,C=CC(=O)NCC(c1cccs1)N1CCOCC1,0,14.0,
7385,C=CC(=O)NNc1cc(C)c2ccc(OC)cc2n1,0,0.0,
7386,C=CC(=O)Nc1cc(OC)cc(OC)c1,0,0.0,
7387,C=CC(=O)Nc1cc(OC)ccc1OC,0,0.0,
7388,C=CC(=O)Nc1cc([N+](=O)[O-])ccc1OC,0,0.0,
7389,C=CC(=O)Nc1ccc(Br)c(C)c1,0,2.0,
7390,C=CC(=O)Nc1ccc(Br)cc1,0,4.0,
7391,C=CC(=O)Nc1ccc(OC)cc1OC,0,12.0,
7392,C=CC(=O)Nc1nnc(COc2ccccc2)s1,0,19.0,
7393,C=CC(=O)Oc1cc(CN2CCOCC2)c2oc(=O)cc(C)c2c1,0,0.0,
7394,C=CC(=O)Oc1ccc(N2C(=O)c3cccc([N+](=O)[O-])c3C2=O)cc1,0,0.0,
7395,C=CC(=O)Oc1ccc(N2Cc3ccccc3C2=O)cc1,0,0.0,
7396,C=CC(=O)Oc1cccc(N2C(=O)C3C4C=CC(C4)C3C2=O)c1,0,6.0,
7397,C=CC(=O)Oc1cccc(N2C(=O)c3cccc([N+](=O)[O-])c3C2=O)c1,0,8.0,
7398,C=CC(=O)Oc1cccc(N2Cc3ccccc3C2=O)c1,0,0.0,
7399,C=CC(C)(C#CCN(CC)CC)OC(C)=O,0,7.0,
7400,C=CC(C)(C#CCN1CCCCC1)OC(C)=O,0,7.0,
7401,C=CC(C)(C)OCC(O)CN1CCC(Cc2ccccc2)CC1,0,5.0,
7402,C=CC(C)(C)OCC(O)CN1CCN(c2cc(Cl)ccc2C)CC1,0,0.0,
7403,C=CC(C)(C)c1[nH]c2ccccc2c1C1=C(O)C(=O)C(c2c[nH]c3c(CC=C(C)C)cccc23)=C(O)C1=O,0,8.0,
7404,C=CC(C)(O)C(=O)OCC(C)C,0,7.0,
7405,C=CC(C)(O)CC/C=C(\C)CCC=C(C)C,0,14.0,
7406,C=CC(C)(O)CC1C(C)(O)CCC2C(C)(C)CCCC21C,0,2.0,
7407,C=CC(C)(O)CCCC(C)CCCC(C)CCCC(C)C,0,2.0,
7408,C=CC(C)ON1C(=O)c2ccccc2C1=O,0,0.0,
7409,C=CC(C)Sc1nc2c(c(=O)[nH]c(=O)n2C)n1CCOC,0,7.0,
7410,C=CC(C)n1c(=O)c2c(nc3n2CCN3c2ccc(C)cc2)n(C)c1=O,0,1.0,
7411,C=CC(C)n1c(=O)c2c(nc3n2CCN3c2ccc(CC)cc2)n(C)c1=O,0,4.0,
7412,C=CC(C)n1c(=O)c2c(nc3n2CCN3c2ccc(Cl)cc2)n(C)c1=O,0,6.0,
7413,C=CC(C)n1c(=O)c2c(nc3n2CCN3c2ccc(Oc3ccccc3)cc2)n(C)c1=O,0,2.0,
7414,C=CC(C1=CC(=O)C(OC)=CC1=O)c1ccc(O)cc1,0,0.0,
7415,C=CC(C1=CC(=O)C(OC)=CC1=O)c1ccc(OC)cc1,0,15.0,
7416,C=CC(C1=CC(=O)C(OC)=CC1=O)c1ccccc1,0,14.0,
7417,C=CC(C1=CC(=O)C=CC1=O)c1ccccc1,0,0.0,
7418,C=CC(N)CCC(=O)O,0,6.333333333333333,
7419,C=CC(O)(C#CCN(CC)CC)c1ccccc1,0,2.0,
7420,C=CC(Oc1ccc(C=O)cc1)c1ccccc1,0,7.0,
7421,C=CC(c1ccccc1)C(C(=O)c1ccccc1)N(C)C,0,22.0,
7422,C=CC1(C)CC(=O)C2(O)C(C)(O1)C(OC(C)=O)C(O)C1C(C)(C)CCC(O)C12C,0,11.0,
7423,C=CC1(C)CCC2C(O1)c1ccccc1OC2(C)C,0,0.0,
7424,C=CC1(C)CCC2C(O1)c1ccccc1OC2(C)CCC=C(C)C,0,0.0,
7425,C=CC1(O)CCC2C3CC4OC45CC(OC(C)=O)CCC5(C)C3CCC21C,0,0.0,
7426,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N/OCC(=O)O)c3csc(N)n3)[C@H]2SC1,0,19.0,
7427,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1,1,43.0,
7428,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)O)c3csc(N)n3)[C@H]2SC1,0,1.0,
7429,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)C(=NO)c3csc(N)n3)[C@H]2SC1,0,34.0,
7430,C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O)c(CCC(=O)O)c2C)NC1=O,0,0.0,
7431,C=CC1=C(C)C2=CC3=NC(=C(CC(=O)[O-])C4=NC(=C(C)C4=C(O)O)C=c4[n-]c(c(C)c4CC)=CC1=N2)C(CCC(=O)[O-])C3C.C=CC1=C(C)C2=CC3=NC(=C(CC(=O)[O-])C4=NC(=C(C)C4=C(O)O)C=c4[nH]c(c(C)c4CC)=CC1=N2)C(CCC(=O)[O-])C3C.[Cu+2].[Na+].[Na+].[Na+],1,47.0,
7432,C=CC1=C(C)C2=Cc3c(C=C)c(C)c4n3[Sn+2]n3c(c(C)c(CCC(=O)O)c3=CC3=NC(=C4)C(C)=C3CCC(=O)O)=CC1=N2.[Cl-].[Cl-],1,42.0,0.0
7433,C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)O)C(CCC(=O)O)=C4C)c(C)c3C=C,0,20.0,
7434,C=CC1=NC(c2ccccc2)(c2ccccc2)c2ccccc2N1,0,3.0,
7435,C=CC1C(N2CCOCC2)C(C)(C)S1(=O)=O,0,3.0,
7436,C=CC1CC2(CCN1c1c(C)cccc1NC(=O)c1ccc(Br)o1)OCCO2,0,0.0,
7437,C=CC1CCC(O)C(N(C)C(=O)Nc2cccc(Cl)c2)C1,0,7.0,
7438,C=CC1CCC(O)C(N(C)C(=S)Nc2ccccc2)C1,0,0.0,
7439,C=CC1CCC(O)C(N(C)C(=S)Nc2ccccc2C)C1,0,0.0,
7440,C=CC1CCC(O)C(N(Cc2ccccc2)S(=O)(=O)c2ccc3ccccc3c2)C1,0,8.0,
7441,C=CC1CN2CCC1CC2C(OC(=O)C1CC1)c1ccnc2ccccc12,0,8.0,
7442,C=CC1NC(=S)N(c2ccccc2)C1=O,0,3.0,
7443,C=CC1OCC2(CO1)C(C)C=C(C)CC2C,0,4.0,
7444,C=CCC(=O)N1CCC(C(=O)Nc2ccc(-c3nc4ccccc4o3)cc2)CC1,0,2.0,
7445,C=CCC(=O)N1CCC(C(Cc2ccccc2F)N(C)Cc2cn(C)nc2C)CC1,0,0.0,
7446,C=CCC(=O)N1CCC(n2nccc2NC(=O)CCOc2ccccc2)CC1,0,0.0,
7447,C=CCC(=O)N1CCC(n2nccc2NC(=O)Nc2ccccc2OC)CC1,0,11.0,
7448,C=CCC(=O)N1CCC2(CC1)CC2C(=O)N1CCN(C2CCCCC2)CC1,0,8.0,
7449,C=CCC(=O)N1CCC2(CC1)CC2C(=O)NCc1cccc(C(F)(F)F)c1,0,0.0,
7450,C=CCC(=O)N1CCC2(CC1)CC2C(=O)Nc1ccc(SC)cc1,0,0.0,
7451,C=CCC(=O)N1CCCC(C(=O)Nc2ccc(-c3cccc(OC)c3)cc2)C1,0,0.0,
7452,C=CCC(=O)N1CCCC(C(=O)Nc2cccc(-c3cc4ccccc4[nH]3)c2)C1,0,15.0,
7453,C=CCC(=O)N1CCCC(C(=O)Nc2cccc(-c3ccc(F)cc3)c2)C1,0,2.0,
7454,C=CCC(=O)N1CCCC(CNC(=O)COc2ccccc2OC)C1,0,27.0,
7455,C=CCC(=O)N1CCCC(N2CCN(c3ccc(OC)cc3)CC2)C1,0,0.0,
7456,C=CCC(=O)N1CCc2c(cnc(C)c2CNC(=O)c2ccc(C)s2)C1,0,13.0,
7457,C=CCC(=O)N1CCc2ccc(NC(=O)CCc3ccccc3OC)cc2C1,0,2.0,
7458,C=CCC(=O)NC(C)c1cnn(-c2ccccc2C)c1C,0,0.0,
7459,C=CCC(=O)NCC1CCC2(CCN(Cc3ccccc3OC)CC2)O1,0,8.0,
7460,C=CCC(=O)NCC1Cc2c(ccc3cc(-c4ncccn4)ccc23)O1,0,10.0,
7461,C=CCC(=O)NCC1Cc2cc(-c3ccc(C)cn3)ccc2O1,0,4.0,
7462,C=CCC(=O)NCC1Cc2cc(F)cc(-c3ccc(C(C)=O)s3)c2O1,0,3.0,
7463,C=CCC(=O)NCC1Cc2cccc(-c3cncnc3)c2O1,0,9.0,
7464,C=CCC(=O)NCC1Cc2cccc(-c3ncccn3)c2O1,0,2.0,
7465,C=CCC(C#Cc1ccccc1)N(C)C,0,14.0,
7466,C=CCC(C#Cc1ccccc1)N1CCCCC1,0,0.0,
7467,C=CCC(C#Cc1ccccc1)N1CCOCC1,0,5.0,
7468,C=CCC(C(=O)C(C)C)C(=O)C(C)(C)OC,0,1.0,
7469,C=CCC(C(=O)c1ccccc1)C(=O)C(C)(C)OC,0,0.0,
7470,C=CCC(C(=O)c1ccccc1)N1CCCCC1,0,7.0,
7471,C=CCC(C)(CC=C)NC(=O)C(F)(F)F,0,3.0,
7472,C=CCC(C)(CC=C)NS(=O)(=O)c1ccc(C)cc1,0,0.0,
7473,C=CCC(C)(NCCc1ccccc1)c1ccco1,0,0.0,
7474,C=CCC(C)(NCc1ccccc1)c1ccco1,0,7.0,
7475,C=CCC(C)(c1ccccc1)/[N+]([O-])=C/c1ccccc1,0,10.0,
7476,C=CCC(CC=C)(C(=O)NC(C)(C)C)c1ccccc1,0,0.0,
7477,C=CCC(CC=C)(C(=O)O)c1ccccc1,0,3.0,
7478,C=CCC(CC=C)(C(N)=O)c1ccccc1,0,7.0,
7479,C=CCC(CC=C)(CNC(=O)CCC(=O)O)c1ccccc1,0,0.0,
7480,C=CCC(CC=C)(NC(=O)/C=C/c1cccc([N+](=O)[O-])c1)c1ccccc1,0,0.0,
7481,C=CCC(CC=C)(NC(=O)CCC(=O)OC)c1ccccc1,0,6.0,
7482,C=CCC(CC=C)(NC(=O)c1ccc(F)cc1)c1ccccc1,0,4.0,
7483,C=CCC(CC=C)(NC(=O)c1ccc([N+](=O)[O-])cc1)c1ccccc1,0,0.0,
7484,C=CCC(CC=C)(NC(=O)c1cccc(C)c1)c1ccccc1,0,5.0,
7485,C=CCC(CC=C)(NC(=O)c1ccccc1C(=O)O)c1ccccc1,0,0.0,
7486,C=CCC(CC=C)(NC(=O)c1ccccc1C)c1ccccc1,0,6.0,
7487,C=CCC(CC=C)(NC(=O)c1ccccc1[N+](=O)[O-])c1ccccc1,0,5.0,
7488,C=CCC(CC=C)(NS(=O)(=O)c1ccc(NC(C)=O)cc1)c1ccccc1,0,20.0,
7489,C=CCC(N)(CC=C)c1ccc(C(N)(CC=C)CC=C)cc1,0,0.0,
7490,C=CCC(N)(CC=C)c1ccc(C)cc1,0,0.0,
7491,C=CCC(N)(CC=C)c1ccncc1,0,0.0,
7492,C=CCC(NC(C)c1ccccc1)c1ccco1,0,36.0,
7493,C=CCC(NC(C)c1ccco1)c1ccccc1,0,7.0,
7494,C=CCC(NC1CCCCC1)c1ccco1,0,0.0,
7495,C=CCC(NCCc1ccccc1)c1ccco1,0,6.0,
7496,C=CCC(NCc1ccccc1)C12C=CC(O1)C(C(=O)OC)=C2C(=O)OC,0,5.0,
7497,C=CCC(NCc1ccccc1)c1ccccc1,0,0.0,
7498,C=CCC(NCc1ccco1)c1ccc(C)cc1,0,6.0,
7499,C=CCC(NCc1ccco1)c1ccc(N(C)C)cc1,0,31.0,
7500,C=CCC(NCc1ccco1)c1ccc(OC)c(OC)c1,0,0.0,
7501,C=CCC(NCc1ccco1)c1ccc(OC)cc1,0,4.0,
7502,C=CCC(NCc1ccco1)c1ccc(OC)cc1OC,0,0.0,
7503,C=CCC(NCc1ccco1)c1ccccc1,0,31.0,
7504,C=CCC(NCc1cccs1)c1ccccc1,0,8.0,
7505,C=CCC(Nc1ccc(Cc2ccc(NC(CC=C)c3ccc(C)cc3)cc2)cc1)c1ccc(C)cc1,0,2.0,
7506,C=CCC(Nc1ccc(OC)c(OC)c1)c1ccco1,0,0.0,
7507,C=CCC(Nc1ccc(OC)cc1)c1ccco1,0,13.0,
7508,C=CCC(Nc1ccccc1)C12C=CC(O1)C(C(=O)OC)=C2C(=O)OC,0,4.0,
7509,C=CCC(Nc1ccccc1)c1ccco1,0,0.0,
7510,C=CCC(Nc1ccco1)c1ccccc1,0,12.0,
7511,C=CCC(O)(CC=C)C(C)NC(=O)C1CC(Cc2cccc(Cl)c2)=NO1,0,3.0,
7512,C=CCC(O)(CC=C)C(C)NC(=O)C1CCCN1c1nc(C)c2cc(OC)ccc2n1,0,15.0,
7513,C=CCC(O)(CC=C)C(C)NC(=O)CCC1(Cc2ccc(Cl)cc2)CCC(=O)N1,0,8.0,
7514,C=CCC(O)(CC=C)C(C)NC(=O)CCC1(Cc2ccc(OC)cc2F)CCC(=O)N1,0,0.0,
7515,C=CCC(O)(CC=C)C(C)NC(=O)CCC1(Cc2ccc3ccccc3c2)CCC(=O)N1,0,1.0,
7516,C=CCC(O)(CC=C)C(C)NC(=O)CCc1nnc(-c2ccsc2)o1,0,1.0,
7517,C=CCC(O)(CC=C)C(C)NC(=O)CCc1nnc(CCc2c[nH]c3ccccc23)o1,0,4.0,
7518,C=CCC(O)(CC=C)C(C)NC(=O)Cn1cc(NC(=O)CCOc2ccccc2)cn1,0,0.0,
7519,C=CCC(O)(CC=C)C(C)NC(=O)Cn1nnnc1CN(C)C(C)C,0,4.0,
7520,C=CCC(O)(CC=C)C(C)NC(=O)c1cc(COc2c(F)cccc2F)on1,0,0.0,
7521,C=CCC(O)(CC=C)C(C)NC(=O)c1cc(Cc2ccc3c(c2)OCO3)no1,0,3.0,
7522,C=CCC(O)(CC=C)C(C)NC(=O)c1cccc(OC2CCN(C(=O)C3CC3)CC2)c1,0,2.0,
7523,C=CCC(O)(CC=C)C(C)NCc1c(C(=O)N2CCCC2)nc2sccn12,0,3.0,
7524,C=CCC(O)(CC=C)C(C)NCc1c(C(=O)N2CCOCC2)nc2c(C)cccn12,0,1.0,
7525,C=CCC(O)(CC=C)C(CCSC)NC(=S)NC(=O)c1cccc([N+](=O)[O-])c1,0,11.0,
7526,C=CCC(O)(CC=C)C(N)C(C)C,0,0.0,
7527,C=CCC(O)(CC=C)C(N)CCSC,0,12.0,
7528,C=CCC(O)(CC=C)C(N)Cc1ccccc1,0,2.0,
7529,C=CCC(O)(CC=C)CNC(=O)C1CC(C(c2ccccc2)c2ccccc2)=NO1,0,11.0,
7530,C=CCC(O)(CC=C)CNC(=O)C1CC(Cc2ccccc2Cl)=NO1,0,0.0,
7531,C=CCC(O)(CC=C)CNC(=O)CC1C(=O)NCCN1C/C=C/c1ccccc1,0,8.0,
7532,C=CCC(O)(CC=C)CNC(=O)CC1C(=O)NCCN1Cc1cc(OC)cc(OC)c1,0,1.0,
7533,C=CCC(O)(CC=C)CNC(=O)CC1C(=O)NCCN1Cc1ccc(C)o1,0,3.0,
7534,C=CCC(O)(CC=C)CNC(=O)CCC1(Cc2ccc3ccccc3c2)CCC(=O)N1,0,7.0,
7535,C=CCC(O)(CC=C)CNC(=O)CCc1nnc(C2(c3ccc(Cl)cc3)CCC2)o1,0,0.0,
7536,C=CCC(O)(CC=C)CNC(=O)CCc1nnc(CCc2c[nH]c3ccccc23)o1,0,6.0,
7537,C=CCC(O)(CC=C)CNC(=O)CCc1nnc(CCc2ccc(OC)cc2)o1,0,3.0,
7538,C=CCC(O)(CC=C)CNC(=O)CCc1nnc(Cc2cccc(C(F)(F)F)c2)o1,0,0.0,
7539,C=CCC(O)(CC=C)CNC(=O)CCc1nnc(Cc2cccc(C)c2)o1,0,13.0,
7540,C=CCC(O)(CC=C)CNC(=O)c1cc(CC(C)c2ccccc2)no1,0,14.0,
7541,C=CCC(O)(CC=C)CNC(=O)c1ccc(OC)c(OC2CCN(C(C)=O)CC2)c1,0,0.0,
7542,C=CCC(O)(CC=C)CNC1CCCN(c2nc(C)c3ccc(C)cc3n2)CC1,0,0.0,
7543,C=CCC(O)(CC=C)CNC1CCN(c2ccc(C(=O)N3CCCC(O)C3)cc2)CC1,0,2.0,
7544,C=CCC(O)(CC=C)CNC1CCN(c2ccc(CC(=O)N3CCC(O)CC3)cc2)CC1,0,0.0,
7545,C=CCC(O)(CC=C)CNC1CCN(c2ccc(CC(=O)NCc3ccccc3)cc2)CC1,0,1.0,
7546,C=CCC(O)(CC=C)CNC1CCN(c2ccc(NC(=O)C3CCCC3)cc2)CC1,0,9.0,
7547,C=CCC(O)(CC=C)CNC1CCN(c2cccc(NC(=O)CC3CCCC3)c2)CC1,0,1.0,
7548,C=CCC(O)(CC=C)CNC1CCN(c2cccc(NC(=O)c3cccnc3)c2)CC1,0,0.0,
7549,C=CCC(O)(CC=C)CNC1CCN(c2nc(C)c3cc(OC)ccc3n2)CC1,0,0.0,
7550,C=CCC(O)(CC=C)CNCc1c(C(=O)N2CCCCCC2)nc2cc(C)ccn12,0,0.0,
7551,C=CCC(O)(CC=C)CNCc1ccc(OCC(O)CN2CCCCC2)cc1,0,0.0,
7552,C=CCC(O)(CC=C)CNc1nc2nonc2nc1N1CCCCC1,0,5.0,
7553,C=CCC(O)(CC=C)c1cc(-c2ccc(Cl)cc2)nc2ccccc12,0,16.0,
7554,C=CCC(O)(CC=C)c1cc(-c2ccccc2)nc2ccccc12,0,1.0,
7555,C=CCC(O)(CCN1CCCCC1)c1ccccc1,0,2.0,
7556,C=CCC(c1ccc(N(C)C)cc1)(c1ccc(N(C)C)cc1)c1ccc(N(C)C)cc1,0,0.0,
7557,C=CCC(c1ccccc1)N(C(C)=O)c1ccco1,0,4.0,
7558,C=CCC(c1ccco1)N(C(C)=O)c1ccccc1,0,0.0,
7559,C=CCC(c1ccncc1)/[N+]([O-])=C\c1ccccc1,0,12.0,
7560,C=CCC/C(C)=N\NC(=O)CNc1cccc(Br)c1,0,10.0,
7561,C=CCC/C(C)=N\NC(=O)COc1ccccc1,0,1.0,
7562,C=CCC/C(C)=N\NC(=O)c1cc(O)cc(O)c1,0,6.0,
