,SMILES,False positives,True positives,FP - TracIn_test,TP - TracIn_test,Score - TracIn_test,FP - TracIn_test_pos,TP - TracIn_test_pos,Score - TracIn_test_pos,FP - TracIn_self,TP - TracIn_self,Score - TracIn_self,FP - score,TP - score,Score - score,FP - filter,TP - filter,Score - filter
6593,CN1C(=O)C(O)(C2COC(C)(C)CC2=O)c2ccccc21,-0.0,1.0,0.0,0.0,-40.917083740234375,0.0,0.0,-60.0881233215332,0.0,0.0,-551.9478759765625,0.0,0.0,16.917110243662037,0.0,1.0,0.0
6594,CN1C(=O)C2ON(c3ccccc3)C(c3cccs3)C2C1=O,1.0,0.0,0.0,0.0,-34.75346374511719,0.0,0.0,-50.958499908447266,0.0,0.0,-320.330078125,0.0,0.0,11.740207219869715,0.0,1.0,0.0
6595,CN1C(=O)N(C)C2C1NC(=O)N2C,1.0,0.0,1.0,0.0,-44.2161865234375,1.0,0.0,-65.06710815429688,1.0,0.0,-952.8046875,0.0,1.0,41.82348458779092,0.0,1.0,0.0
6596,CN1C(=O)NC(c2ccc(O)cc2)C(C(=O)c2cccs2)C1(O)C(F)(F)F,1.0,0.0,1.0,0.0,-42.35726547241211,1.0,0.0,-62.24718475341797,0.0,0.0,-568.910400390625,0.0,0.0,14.900686066474158,0.0,1.0,0.0
6597,CN1C(=O)c2c(sc3c2CCCC3)NC1c1ccccc1O,1.0,0.0,0.0,0.0,-35.15574264526367,0.0,0.0,-51.55491638183594,0.0,0.0,-316.31427001953125,0.0,0.0,11.811664266139614,1.0,-0.0,1.0
6598,CN1C(=S)SC(/[N+]([O-])=C\c2cccs2)C1(C)C,1.0,0.0,0.0,0.0,-29.808696746826172,0.0,0.0,-43.655452728271484,0.0,0.0,-346.5938415527344,0.0,1.0,36.66633542623804,0.0,1.0,0.0
6599,CN1C2CCC1CC(OC(=O)c1c[nH]c3ccccc13)C2,-0.0,1.0,0.0,0.0,-24.239641189575195,0.0,0.0,-35.44324493408203,0.0,0.0,-197.93475341796875,0.0,0.0,19.00823740692441,0.0,1.0,0.0
6600,CN1C=CC=C/C1=C1\SC(=S)N(C2CCCCC2)C1=O,-0.0,1.0,0.0,0.0,-18.355594635009766,0.0,0.0,-26.769262313842773,0.0,0.0,-94.27945709228516,0.0,0.0,27.607056543297613,1.0,-0.0,1.0
6601,CN1CCC(N(C)CC(=O)Nc2cccc(Oc3ccccc3)c2)CC1,-0.0,1.0,0.0,1.0,-10.23906135559082,0.0,1.0,-14.840288162231445,0.0,1.0,-29.96439552307129,0.0,0.0,12.36435507372619,0.0,1.0,0.0
6602,CN1CCC(N(C)c2ncnc3ccc(Br)cc23)CC1,1.0,0.0,0.0,1.0,-8.171289443969727,0.0,1.0,-11.806912422180176,0.0,0.0,-38.82081985473633,1.0,0.0,3.5616955546808007,0.0,1.0,0.0
6603,CN1CCCC(OC(=O)c2cc(Br)ccc2Cl)C1,-0.0,1.0,0.0,1.0,-4.837544918060303,0.0,1.0,-6.923852443695068,0.0,1.0,-21.611331939697266,0.0,0.0,29.989298136464228,0.0,1.0,0.0
6604,CN1CCCCc2c1nc1c(c2N)CCCC1,1.0,0.0,0.0,0.0,-27.686006546020508,0.0,0.0,-40.523345947265625,0.0,0.0,-257.69036865234375,0.0,0.0,10.84302945787751,0.0,1.0,0.0
6605,CN1CCN(C(=O)CN(Cc2ccc(Cl)cc2)S(C)(=O)=O)CC1,1.0,0.0,0.0,0.0,-39.761924743652344,0.0,0.0,-58.36860275268555,0.0,0.0,-510.04669189453125,0.0,0.0,11.072192808082464,0.0,1.0,0.0
6606,CN1CCN(C(=O)c2ccc(COc3ccc(Cl)cc3Cl)cc2)CC1,1.0,0.0,0.0,0.0,-13.176467895507812,0.0,0.0,-19.15275001525879,0.0,1.0,-34.96868896484375,0.0,0.0,12.056408127406662,0.0,1.0,0.0
6607,CN1CCN(C2=C(Cl)C(=O)N(CCc3ccccc3)C2=O)CC1,-0.0,1.0,0.0,0.0,-31.368656158447266,0.0,0.0,-45.95563507080078,0.0,0.0,-247.979248046875,0.0,0.0,25.66380512341921,0.0,1.0,0.0
6608,CN1CCN(C2=C(Cl)C(=O)N(Cc3ccccc3)C2=O)CC1,-0.0,1.0,0.0,0.0,-35.29844284057617,0.0,0.0,-51.76081848144531,0.0,0.0,-340.8622131347656,0.0,0.0,25.527243798782703,0.0,1.0,0.0
6609,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,1.0,0.0,0.0,1.0,-5.216099262237549,0.0,1.0,-7.4777045249938965,0.0,1.0,-29.158716201782227,0.0,1.0,50.95431325813852,0.0,1.0,0.0
6610,CN1CCN(CC(=O)Nc2sc3c(c2C#N)CCC(C(C)(C)C)C3)CC1,1.0,0.0,0.0,0.0,-19.24098014831543,0.0,0.0,-28.074474334716797,0.0,0.0,-87.14998626708984,0.0,0.0,10.40195260900063,0.0,1.0,0.0
6611,CN1CCN(CC(=O)n2c3c(c4ccccc42)CCCC3)CC1,-0.0,1.0,0.0,0.0,-20.475637435913086,0.0,0.0,-29.89403533935547,0.0,0.0,-106.18977355957031,0.0,0.0,12.813964107232312,0.0,1.0,0.0
6612,CN1CCN(CCC(=O)Nc2ccc(OCc3ccccc3)cc2)CC1,1.0,0.0,0.0,0.0,-20.943267822265625,0.0,0.0,-30.581905364990234,0.0,0.0,-103.79296875,0.0,0.0,7.393430115820232,0.0,1.0,0.0
6613,CN1CCN(CCCNC(=O)c2cc3c(=O)n(C)c4ccccc4c3s2)CC1,1.0,0.0,0.0,0.0,-16.841508865356445,0.0,0.0,-24.542905807495117,0.0,0.0,-47.62847137451172,0.0,0.0,12.23451748154208,0.0,1.0,0.0
6614,CN1CCN(c2ccc(Cl)cc2NS(=O)(=O)c2ccccc2Cl)CC1,-0.0,1.0,0.0,0.0,-15.48214054107666,0.0,0.0,-22.543359756469727,0.0,0.0,-48.81011962890625,0.0,0.0,16.29940789884613,0.0,1.0,0.0
6615,CN1CCN(c2ccc(NC(=O)COc3ccc(Cl)cc3Cl)cc2)CC1,-0.0,1.0,0.0,1.0,-10.029277801513672,0.0,1.0,-14.531538963317871,0.0,1.0,-29.22427749633789,0.0,0.0,13.523897513067574,1.0,-0.0,1.0
6616,CN1CCN(c2ccc(NC(=O)c3cccc(OCc4ccccc4)c3)cc2)CC1,-0.0,1.0,0.0,1.0,-10.027839660644531,0.0,1.0,-14.530149459838867,0.0,1.0,-24.192991256713867,0.0,0.0,23.913733492483303,1.0,-0.0,1.0
6617,CN1CCN(c2ccccc2NC(=O)Cc2cn(C)c3ccccc23)CC1,-0.0,1.0,0.0,0.0,-24.484670639038086,0.0,0.0,-35.80247116088867,0.0,0.0,-146.85643005371094,1.0,0.0,2.826045031479356,0.0,1.0,0.0
6618,CN1CCN(c2ccccc2NC(=O)c2ccc(OCc3ccccc3)cc2)CC1,-0.0,1.0,0.0,0.0,-13.339784622192383,0.0,0.0,-19.394027709960938,0.0,1.0,-33.03337097167969,0.0,0.0,9.352957605290287,0.0,1.0,0.0
6619,CN1CCN(c2nc(NCCOC34CC5CC(CC(C5)C3)C4)nc(OCC(F)(F)F)n2)CC1,-0.0,1.0,0.0,0.0,-13.90362548828125,0.0,0.0,-20.222620010375977,0.0,0.0,-77.771484375,0.0,0.0,27.98340007835699,0.0,1.0,0.0
6620,CN1CCN(c2ncnc3c2[nH]c2ccc(F)cc23)CC1,1.0,0.0,0.0,0.0,-32.549774169921875,0.0,0.0,-47.70270538330078,0.0,0.0,-376.4398193359375,0.0,0.0,27.92233003946182,0.0,1.0,0.0
6621,CN1CCc2c(c3c(n2C)CCN(C)[C@@H]3c2cccnc2)[C@H]1c1cccnc1,1.0,0.0,0.0,0.0,-21.512187957763672,0.0,0.0,-31.42184066772461,0.0,0.0,-139.6311492919922,0.0,0.0,13.52807086424492,0.0,1.0,0.0
6622,CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1,-0.0,1.0,0.0,1.0,-11.70629596710205,0.0,1.0,-16.995920181274414,0.0,0.0,-58.34261703491211,0.0,0.0,17.431916296672036,1.0,-0.0,1.0
6623,CN1CCc2c(sc3ncn4nc(-c5ccccc5O)nc4c23)C1,-0.0,1.0,0.0,0.0,-25.270023345947266,0.0,0.0,-36.9642333984375,0.0,0.0,-160.42733764648438,0.0,0.0,16.63118931744517,0.0,1.0,0.0
6624,CNC(=O)C1C2C=CC3(O2)C1C(=O)N(C1CC1)C3C(=O)NCc1ccc(OC)cc1,1.0,0.0,1.0,0.0,-43.645347595214844,1.0,0.0,-64.20064544677734,1.0,0.0,-799.2618408203125,0.0,0.0,9.02970837132049,0.0,1.0,0.0
6625,CNS(=O)(=O)c1cccc(C(=O)OCC(=O)c2cc(C)n(-c3ccc4c(c3)OCO4)c2C)c1,1.0,0.0,0.0,0.0,-37.0941047668457,0.0,0.0,-54.42351150512695,0.0,0.0,-339.7919921875,0.0,0.0,9.93323890121599,1.0,-0.0,1.0
6626,CNc1nc(N)c(C(=O)C(C)(C)C)s1,1.0,0.0,1.0,0.0,-43.21379089355469,1.0,0.0,-63.519676208496094,1.0,0.0,-741.03173828125,0.0,0.0,7.918901399616784,0.0,1.0,0.0
6627,COC(=O)/C(C(C)=O)=C(\C=C\C=C\N(C)C)N(C)C,1.0,0.0,0.0,0.0,-38.98480224609375,0.0,0.0,-57.213504791259766,0.0,0.0,-477.2468566894531,0.0,0.0,10.488711942920798,0.0,1.0,0.0
6628,COC(=O)/C=c1/s/c(=C(\C#N)C(=O)NCc2ccco2)n(-c2ccccc2)c1=O,1.0,0.0,1.0,0.0,-43.283843994140625,1.0,0.0,-63.64188766479492,1.0,0.0,-759.3998413085938,0.0,0.0,9.694662325577688,0.0,1.0,0.0
6629,COC(=O)/C=c1/sc2nc3ccccc3n2c1=O,1.0,0.0,1.0,0.0,-42.33350372314453,1.0,0.0,-62.20674133300781,1.0,0.0,-709.254150390625,0.0,0.0,10.8702026110989,0.0,1.0,0.0
6630,COC(=O)C(C(=O)N1CCN(C)CC1)C1CCCCCC1,1.0,0.0,0.0,0.0,-34.76931381225586,0.0,0.0,-50.97822952270508,0.0,0.0,-338.56591796875,0.0,0.0,14.531808192965372,0.0,1.0,0.0
6631,COC(=O)C(O)(c1ccc(N(C)S(=O)(=O)c2ccccc2)cc1)C(F)(F)F,1.0,0.0,0.0,0.0,-39.90073013305664,0.0,0.0,-58.580257415771484,0.0,0.0,-472.2884521484375,0.0,1.0,48.2768766250276,0.0,1.0,0.0
6632,COC(=O)C1=C(C)N=C2SCCC(=O)N2C1/C=C/c1ccccc1,-0.0,1.0,0.0,0.0,-32.9381217956543,0.0,0.0,-48.27231216430664,0.0,0.0,-250.93804931640625,0.0,0.0,20.050415937045088,0.0,1.0,0.0
6633,COC(=O)C1=C(C)NC(=O)NC1c1cn(-c2ccccc2)nc1-c1cccs1,1.0,0.0,0.0,0.0,-40.593109130859375,0.0,0.0,-59.615501403808594,0.0,0.0,-538.3944091796875,0.0,0.0,11.846210339774316,0.0,1.0,0.0
6634,COC(=O)C1=C(N)Oc2cc(C)n(CCCn3ccnc3)c(=O)c2C1c1ccccc1Cl,1.0,0.0,0.0,0.0,-30.87133026123047,0.0,0.0,-45.22697448730469,0.0,0.0,-262.9478759765625,0.0,0.0,10.718060775400303,0.0,1.0,0.0
6635,COC(=O)C1=CN(C2CC2)C=C(C(=O)OC)C1c1ccc(C(=O)OC)cc1,-0.0,1.0,0.0,0.0,-35.892398834228516,0.0,0.0,-52.64683151245117,0.0,0.0,-286.33795166015625,0.0,0.0,26.60471033163628,0.0,1.0,0.0
6636,COC(=O)C1=CNC=C(C(=O)OC)C1c1ccc(C(=O)OC)cc1,-0.0,1.0,0.0,0.0,-38.105743408203125,0.0,0.0,-55.91987991333008,0.0,0.0,-406.333984375,0.0,0.0,14.282890980520976,0.0,1.0,0.0
6637,COC(=O)C1C(=O)c2c([nH]c(C(=O)OCCOC(C)C)c2C)CC1C,1.0,0.0,0.0,0.0,-41.34585952758789,0.0,0.0,-60.73213195800781,0.0,0.0,-549.00146484375,0.0,0.0,12.874570440441108,0.0,1.0,0.0
6638,COC(=O)CC1Oc2ccccc2N(Cc2ccccc2)C1=O,1.0,0.0,0.0,0.0,-41.867984771728516,0.0,0.0,-61.51091766357422,0.0,0.0,-603.509033203125,0.0,0.0,10.553908962424677,0.0,1.0,0.0
6639,COC(=O)CCCc1nc2ccccc2s1,1.0,0.0,0.0,0.0,-40.70945739746094,0.0,0.0,-59.77814483642578,0.0,0.0,-607.9901123046875,0.0,0.0,10.775421168804495,0.0,1.0,0.0
6640,COC(=O)COc1ccc(S(=O)(=O)Nc2ccc(NC(C)=O)cc2)cc1C,1.0,0.0,1.0,0.0,-42.54012680053711,1.0,0.0,-62.50978469848633,0.0,0.0,-644.2967529296875,0.0,0.0,13.68248485780674,0.0,1.0,0.0
6641,COC(=O)CSC1=C(C#N)C(c2ccc(F)cc2)CC(=O)N1,1.0,0.0,0.0,0.0,-42.10468673706055,0.0,0.0,-61.860477447509766,0.0,0.0,-641.6619873046875,0.0,0.0,9.720861696857694,0.0,1.0,0.0
6642,COC(=O)CSc1nc2sc3c(c2c(=O)n1C1CCCCC1)CCN(C)C3,-0.0,1.0,0.0,0.0,-14.023240089416504,0.0,0.0,-20.397926330566406,0.0,1.0,-27.710994720458984,0.0,0.0,11.799144212607574,0.0,1.0,0.0
6643,COC(=O)CSc1ncccc1-c1nc2ccccc2[nH]1,1.0,0.0,0.0,0.0,-38.141849517822266,0.0,0.0,-55.97382736206055,0.0,0.0,-518.3486328125,0.0,0.0,10.264139279010925,0.0,1.0,0.0
6644,COC(=O)Cn1cc(C(=O)C2CC2)c2ccccc21,1.0,0.0,0.0,0.0,-40.82359313964844,0.0,0.0,-59.95058822631836,0.0,0.0,-564.7578735351562,1.0,0.0,6.771183455277882,0.0,1.0,0.0
6645,COC(=O)N(C)CCCC1(C)C(=O)N(C)c2ccc(O)cc21,1.0,0.0,0.0,0.0,-38.0573844909668,0.0,0.0,-55.84291076660156,0.0,0.0,-417.2974548339844,0.0,0.0,21.723558794611904,0.0,1.0,0.0
6646,COC(=O)N1CC(c2ccccc2)CC1=O,1.0,0.0,0.0,0.0,-40.99332046508789,0.0,0.0,-60.19767379760742,0.0,0.0,-599.353271484375,0.0,0.0,9.87318901483084,0.0,1.0,0.0
6647,COC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,-0.0,1.0,0.0,0.0,-26.799514770507812,0.0,0.0,-39.217437744140625,0.0,0.0,-156.385009765625,0.0,0.0,23.472888496449613,0.0,1.0,0.0
6648,COC(=O)Nc1nc2c(s1)CCCC2,1.0,0.0,1.0,0.0,-42.8446044921875,1.0,0.0,-62.96259689331055,1.0,0.0,-737.680419921875,0.0,0.0,13.601011768711208,0.0,1.0,0.0
6649,COC(=O)[C@H](C)NC(=O)NCc1ccco1,1.0,0.0,1.0,0.0,-44.02783203125,1.0,0.0,-64.75443267822266,1.0,0.0,-878.8037719726562,0.0,0.0,19.12235537634052,0.0,1.0,0.0
6650,COC(=O)[C@H](C)NC(=O)Nc1cc(OC)ccc1OC,1.0,0.0,1.0,0.0,-43.924903869628906,1.0,0.0,-64.61255645751953,1.0,0.0,-834.2601318359375,1.0,0.0,5.696591897679816,0.0,1.0,0.0
6651,COC(=O)c1[nH]c2ccc(Br)cc2c1NC(=O)CN1CCN(C2CCCCC2)CC1,-0.0,1.0,0.0,1.0,-10.666611671447754,0.0,1.0,-15.467632293701172,0.0,1.0,-27.605735778808594,0.0,1.0,34.05029342600275,0.0,1.0,0.0
6652,COC(=O)c1[nH]c2ccc(Cl)cc2c1NC(=O)CCN1CCN(C2CCCCC2)CC1,-0.0,1.0,0.0,1.0,-8.895272254943848,0.0,1.0,-12.868395805358887,0.0,1.0,-28.000917434692383,0.0,1.0,43.85980173892415,0.0,1.0,0.0
6653,COC(=O)c1[nH]c2ccc(F)cc2c1NC(=O)CCN1CCN(Cc2ccc3c(c2)OCO3)CC1,-0.0,1.0,0.0,0.0,-27.276601791381836,0.0,0.0,-39.92171096801758,0.0,0.0,-165.59609985351562,0.0,1.0,34.65547571728661,0.0,1.0,0.0
6654,COC(=O)c1[nH]c2cccc(Cl)c2c1NC(=O)CN(C)C1CCCCC1,-0.0,1.0,0.0,0.0,-15.58967399597168,0.0,0.0,-22.702720642089844,0.0,0.0,-42.313446044921875,0.0,0.0,7.954003920075131,0.0,1.0,0.0
6655,COC(=O)c1[nH]c2cccc(OC)c2c1NC(=O)CCN1CC(C)CC(C)C1,1.0,0.0,0.0,0.0,-26.48900032043457,0.0,0.0,-38.759849548339844,0.0,0.0,-161.16018676757812,0.0,0.0,14.919048811654484,0.0,1.0,0.0
6656,COC(=O)c1[nH]c2ccccc2c1NC(=O)CCN1CCN(C2CCCCC2)CC1,-0.0,1.0,0.0,0.0,-12.880033493041992,0.0,0.0,-18.718822479248047,0.0,0.0,-46.34519958496094,0.0,0.0,16.32263955373336,0.0,1.0,0.0
6657,COC(=O)c1[nH]c2ccccc2c1NC(=O)CN1CCC(C(N)=O)(N2CCCCC2)CC1,1.0,0.0,0.0,0.0,-32.68474578857422,0.0,0.0,-47.90266418457031,0.0,0.0,-277.5879821777344,0.0,0.0,11.21890928725051,0.0,1.0,0.0
6658,COC(=O)c1c(C)oc2cc(Br)c(OCC(=O)C(C)(C)C)cc12,1.0,0.0,0.0,0.0,-34.63887405395508,0.0,0.0,-50.789764404296875,0.0,0.0,-302.7519226074219,0.0,0.0,8.087551157750216,0.0,1.0,0.0
6659,COC(=O)c1c(NC(=O)CSc2nnc(Cn3nnc4ccccc43)n2C)sc(C)c1C,-0.0,1.0,0.0,0.0,-40.02854537963867,0.0,0.0,-58.77996826171875,0.0,0.0,-514.7396240234375,0.0,0.0,10.28741730446679,0.0,1.0,0.0
6660,COC(=O)c1cc(Br)c(=O)n(CCc2ccc(F)cc2)c1,1.0,0.0,0.0,0.0,-39.23306655883789,0.0,0.0,-57.58550262451172,0.0,0.0,-493.0315856933594,0.0,0.0,17.988316749749586,0.0,1.0,0.0
6661,COC(=O)c1cc(Br)ccc1-c1ccc(/C=N/n2nnnc2N)o1,1.0,0.0,0.0,0.0,-41.976932525634766,0.0,0.0,-61.67529296875,1.0,0.0,-677.6337890625,0.0,0.0,22.640583159980824,0.0,1.0,0.0
6662,COC(=O)c1cc2ccsc2n1Cc1cc(=O)n2ccccc2n1,-0.0,1.0,0.0,0.0,-38.52045440673828,0.0,0.0,-56.53536605834961,0.0,0.0,-471.7310485839844,0.0,1.0,33.665278594608225,0.0,1.0,0.0
6663,COC(=O)c1cc2ccsc2n1Cc1nc(-c2ccc(OC)cc2)oc1C,-0.0,1.0,0.0,0.0,-37.06436538696289,0.0,0.0,-54.38169479370117,0.0,0.0,-431.82208251953125,0.0,0.0,24.72113783359393,0.0,1.0,0.0
6664,COC(=O)c1cc2sccc2n1Cc1nc(-c2ccc(OC)cc2)oc1C,1.0,0.0,0.0,0.0,-37.68181228637695,0.0,0.0,-55.29623794555664,0.0,0.0,-450.79345703125,0.0,0.0,11.549856035614082,0.0,1.0,0.0
6665,COC(=O)c1ccc(C2C3=C(Nc4nnnn42)c2ccccc2OC3)cc1,1.0,0.0,0.0,0.0,-35.42439270019531,0.0,0.0,-51.956565856933594,0.0,0.0,-391.9935302734375,0.0,0.0,10.160825652087285,0.0,1.0,0.0
6666,COC(=O)c1ccc(C2c3c(n[nH]c3C)C(=O)N2c2ccc(C)cc2)cc1,-0.0,1.0,0.0,0.0,-39.666259765625,0.0,0.0,-58.239295959472656,0.0,0.0,-521.2462158203125,1.0,0.0,4.199518089228381,0.0,1.0,0.0
6667,COC(=O)c1ccc(CN2CCN(Cc3ccccc3)CC2)cc1,-0.0,1.0,0.0,0.0,-13.720375061035156,0.0,0.0,-19.954748153686523,0.0,0.0,-53.224761962890625,0.0,0.0,13.577687372686706,0.0,1.0,0.0
6668,COC(=O)c1ccc(COc2cccc(OC)c2)o1,1.0,0.0,0.0,0.0,-41.360511779785156,0.0,0.0,-60.749446868896484,0.0,0.0,-620.1260986328125,0.0,0.0,10.389849890586325,0.0,1.0,0.0
6669,COC(=O)c1ccc(CSc2ccc3nnc(-c4cccc(F)c4)n3n2)o1,-0.0,1.0,0.0,0.0,-40.47271728515625,0.0,0.0,-59.43695831298828,0.0,0.0,-566.7960815429688,0.0,1.0,41.92707643812639,0.0,1.0,0.0
6670,COC(=O)c1ccc(CSc2nc(C)nc3c2c(=O)n(C)c(=O)n3C)o1,-0.0,1.0,0.0,0.0,-42.030494689941406,0.0,0.0,-61.758506774902344,0.0,0.0,-620.3483276367188,0.0,0.0,8.812925962941662,0.0,1.0,0.0
6671,COC(=O)c1ccc(CSc2nnnn2C)o1,-0.0,1.0,1.0,0.0,-43.19420623779297,1.0,0.0,-63.49565124511719,1.0,0.0,-787.16064453125,0.0,0.0,13.94433945890091,0.0,1.0,0.0
6672,COC(=O)c1ccc(NC(=O)CCN2CCCCC2)cc1,-0.0,1.0,0.0,0.0,-23.941892623901367,0.0,0.0,-35.000553131103516,0.0,0.0,-156.49688720703125,1.0,0.0,5.453378265177794,0.0,1.0,0.0
6673,COC(=O)c1ccc(NC(=O)CN(c2ccc(C)cc2)S(=O)(=O)c2c(C)n[nH]c2C)cc1,1.0,0.0,0.0,0.0,-42.16986846923828,0.0,0.0,-61.96597671508789,0.0,0.0,-623.5498046875,1.0,0.0,5.80992156742909,0.0,1.0,0.0
6674,COC(=O)c1ccc(OCC(O)CN2CCC(C)CC2)cc1,1.0,0.0,0.0,1.0,-10.008970260620117,0.0,1.0,-14.505473136901855,0.0,1.0,-34.89387512207031,0.0,0.0,15.69158248514994,0.0,1.0,0.0
6675,COC(=O)c1ccc(OCCN2C3=NCCN3c3ccccc32)cc1,-0.0,1.0,0.0,1.0,-9.473176002502441,0.0,1.0,-13.718015670776367,0.0,1.0,-22.279808044433594,0.0,1.0,41.30886401705547,0.0,1.0,0.0
6676,COC(=O)c1ccc(Oc2nc(N3CCCCC3)nc(N3CCOCC3)n2)cc1,1.0,0.0,0.0,0.0,-35.63742446899414,0.0,0.0,-52.270668029785156,0.0,0.0,-384.9375915527344,0.0,0.0,10.169311466147889,0.0,1.0,0.0
6677,COC(=O)c1ccc2[nH]c(C)cc(=O)c2c1,-0.0,1.0,1.0,0.0,-42.7816162109375,1.0,0.0,-62.87175369262695,1.0,0.0,-748.43212890625,0.0,0.0,29.385738815082657,0.0,1.0,0.0
6678,COC(=O)c1ccccc1NC(=O)CN1CCC(n2nnc3cc(F)ccc32)CC1,1.0,0.0,0.0,0.0,-29.30440902709961,0.0,0.0,-42.914207458496094,0.0,0.0,-210.0650634765625,0.0,0.0,20.779268534884324,0.0,1.0,0.0
6679,COC(=O)c1ccccc1NC(=O)CN1CCN(C23CC4CC(CC(C4)C2)C3)CC1,-0.0,1.0,0.0,0.0,-13.786673545837402,0.0,0.0,-20.05213737487793,0.0,0.0,-39.317806243896484,0.0,1.0,49.00025749576765,0.0,1.0,0.0
6680,COC(=O)c1ccccc1NC(=O)N1CCN(C/C=C/c2ccccc2)CC1,1.0,0.0,0.0,0.0,-18.859336853027344,0.0,0.0,-27.514116287231445,0.0,0.0,-75.07826232910156,0.0,0.0,18.51262876933021,0.0,1.0,0.0
6681,COC(=O)c1ccccc1NC(=O)NCC1CCCO1,1.0,0.0,0.0,0.0,-40.45361328125,0.0,0.0,-59.394081115722656,0.0,0.0,-566.251220703125,0.0,0.0,8.201159050911313,0.0,1.0,0.0
6682,COC(=O)c1ccccc1NC(=O)c1cc(-c2cccs2)on1,1.0,0.0,0.0,0.0,-41.42653274536133,0.0,0.0,-60.84930419921875,0.0,0.0,-604.7638549804688,0.0,0.0,11.386399781168016,0.0,1.0,0.0
6683,COC(=O)c1ccccc1OC(=O)c1ccc(Br)o1,1.0,0.0,0.0,0.0,-40.37485122680664,0.0,0.0,-59.282264709472656,0.0,0.0,-544.30712890625,0.0,0.0,20.216051608217107,0.0,1.0,0.0
6684,COC(=O)c1cn(CC(=O)NC2CCCCC2)c2ccccc12,1.0,0.0,0.0,0.0,-35.54740524291992,0.0,0.0,-52.13170623779297,0.0,0.0,-357.55584716796875,0.0,0.0,8.705160761428848,0.0,1.0,0.0
6685,COC(=O)c1oc2c(c1C)C1(CCC2)SCCS1,-0.0,1.0,0.0,0.0,-37.44010925292969,0.0,0.0,-54.933563232421875,0.0,0.0,-443.82666015625,0.0,0.0,30.726265583814964,0.0,1.0,0.0
6686,COC(=O)c1sc(S(=O)(=O)N2CCCCC2)c(C(=O)OC)c1C,-0.0,1.0,0.0,0.0,-42.03235626220703,0.0,0.0,-61.754150390625,0.0,0.0,-589.3363037109375,0.0,0.0,20.14872154255592,0.0,1.0,0.0
6687,COC(=O)c1sc2ccccc2c1NC(=O)c1cccs1,-0.0,1.0,0.0,0.0,-39.66957473754883,0.0,0.0,-58.23563766479492,0.0,0.0,-502.12371826171875,1.0,0.0,5.844606752769702,0.0,1.0,0.0
6688,COCC(COCCCNC(=O)Nc1ccc(Br)cc1)OC,1.0,0.0,0.0,0.0,-36.27469253540039,0.0,0.0,-53.202552795410156,0.0,0.0,-412.2214660644531,1.0,0.0,6.7153532906387134,0.0,1.0,0.0
6689,COCCCNC(=O)CS(=O)(=O)Cc1nc(-c2ccccc2C)oc1C,1.0,0.0,1.0,0.0,-42.71870040893555,1.0,0.0,-62.77833938598633,1.0,0.0,-696.1712646484375,0.0,0.0,13.478500726371772,0.0,1.0,0.0
6690,COCCCNC(=O)CSC1=Nc2ccccc2C2=NC(CC(=O)NCc3ccccc3)C(=O)N12,1.0,0.0,0.0,0.0,-39.236724853515625,0.0,0.0,-57.58888626098633,0.0,0.0,-413.3921813964844,0.0,0.0,11.016362643443298,0.0,1.0,0.0
6691,COCCCNCCOc1cc(C(C)C)ccc1C,1.0,0.0,0.0,1.0,-5.6699018478393555,0.0,1.0,-8.144213676452637,0.0,1.0,-34.014286041259766,0.0,0.0,9.922666411566713,0.0,1.0,0.0
6692,COCCCNc1nc2c(c(=O)[nH]c(=O)n2C)n1CC(O)COc1ccccc1C,1.0,0.0,0.0,0.0,-41.766510009765625,0.0,0.0,-61.360565185546875,0.0,0.0,-659.9130249023438,0.0,0.0,15.907669334999214,0.0,1.0,0.0
6693,COCCCn1c(=N)c(C(=O)NCc2ccc3c(c2)OCO3)cc2c(=O)n3cccc(C)c3nc21,-0.0,1.0,0.0,0.0,-23.120037078857422,0.0,0.0,-33.79000473022461,0.0,0.0,-117.60091400146484,0.0,0.0,32.419347785895766,0.0,1.0,0.0
6694,COCCCn1c(=S)[nH]c2ccc(N3CCOCC3)cc2c1=O,1.0,0.0,0.0,0.0,-38.4766731262207,0.0,0.0,-56.46910095214844,0.0,0.0,-522.8656005859375,0.0,1.0,48.50965687958625,0.0,1.0,0.0
6695,COCCN(C(=O)CCC(=O)Nc1ccccn1)C(C(=O)NCCC(C)C)c1ccc(OC)cc1,1.0,0.0,0.0,0.0,-41.591552734375,0.0,0.0,-61.095947265625,0.0,0.0,-573.2457885742188,0.0,0.0,10.780290078511404,0.0,1.0,0.0
6696,COCCN(C(=O)COc1ccccc1)c1nnc(-c2cccnc2)s1,1.0,0.0,0.0,0.0,-41.40945816040039,0.0,0.0,-60.82499694824219,0.0,0.0,-616.5029296875,0.0,0.0,12.1163189020859,0.0,1.0,0.0
6697,COCCN(C(=O)Cn1nnc2ccccc21)C(C(=O)NC1CCCC1)c1cccc(OC)c1OC,1.0,0.0,0.0,0.0,-41.793418884277344,0.0,0.0,-61.40933609008789,0.0,0.0,-602.3750610351562,0.0,0.0,17.631866188635566,0.0,1.0,0.0
